id,run_id,source_url,school_id,department_code,course_code,course_title,section,section_instructor,term,isbn,title,author,material_adoption_code,crawled_on,created_on,updated_on
980,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_590_36918_1&section=600&oer=false,NULL,8153_2_590,36918,36918,600,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:21:32.074181+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
982,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_590_36917_3&section=602&oer=false,NULL,8153_2_590,36917,36917,602,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:21:33.202418+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
983,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_590_36917_2&section=601&oer=false,NULL,8153_2_590,36917,36917,601,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:21:33.727629+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
500,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_40111_2&section=490&oer=false,NULL,8153_2_680,40111,40111,490,NULL,SPRING 2026,9781265918293,Psychological Disorders,"whitbourne, susan krauss",Required,2026-03-11 16:18:15.734029+00,2026-03-11 13:38:41.41196+00,2026-03-11 16:21:35.749548+00
503,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_31574_4&section=700&oer=false,NULL,8153_2_680,31574,31574,700,NULL,SPRING 2026,9780134159379,REVEL FOR INTRO TO BEHAVIORAL- IA,leary,Required,2026-03-11 16:18:17.6447+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
499,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_40111_3&section=600&oer=false,NULL,8153_2_680,40111,40111,600,NULL,SPRING 2026,9781319426927,Psychopathology: Science and Practice,"comer, ronald j.",REQUIRED,2026-03-11 16:18:14.972432+00,2026-03-11 13:38:41.41196+00,2026-03-11 16:21:35.749548+00
498,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_40111_3&section=600&oer=false,NULL,8153_2_680,40111,40111,600,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:18:14.972432+00,2026-03-11 13:38:41.41196+00,2026-03-11 16:21:35.749548+00
492,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_40383_1&section=490&oer=false,NULL,8153_2_680,40383,40383,490,NULL,SPRING 2026,8220146834570,Introduction to Clinical Psychology,NULL,eBook Option,2026-03-11 16:18:13.206574+00,2026-03-11 13:38:41.41196+00,2026-03-11 16:21:35.749548+00
501,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_40111_1&section=201&oer=false,NULL,8153_2_680,40111,40111,201,NULL,SPRING 2026,9781544399201,Abnormal Psychology,"ray, william j.",Required,2026-03-11 16:18:16.205248+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
493,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_40231_1&section=600&oer=false,NULL,8153_2_680,40231,40231,600,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:18:13.567873+00,2026-03-11 13:38:41.41196+00,2026-03-11 16:21:35.749548+00
494,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_40231_1&section=600&oer=false,NULL,8153_2_680,40231,40231,600,NULL,SPRING 2026,9781337098137,"Psychological Testing: Principles, Applications, and Issues","kaplan, robert m.",REQUIRED,2026-03-11 16:18:13.567873+00,2026-03-11 13:38:41.41196+00,2026-03-11 16:21:35.749548+00
504,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_31574_3&section=600&oer=false,NULL,8153_2_680,31574,31574,600,NULL,SPRING 2026,9781260205589,Methods in Behavioral Research,NULL,Recommended,2026-03-11 16:18:18.021424+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
505,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_31574_2&section=490&oer=false,NULL,8153_2_680,31574,31574,490,NULL,SPRING 2026,9781453341223,"Research Methods, Version 3.0","price, paul c.",Required,2026-03-11 16:18:18.538435+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
506,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_31532_3&section=800&oer=false,NULL,8153_2_680,31532,31532,800,NULL,SPRING 2026,9780137633647,Social Psychology,"aronson, elliot",Required,2026-03-11 16:18:19.31165+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
507,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_31532_2&section=600&oer=false,NULL,8153_2_680,31532,31532,600,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:19.519432+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
522,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_31532_1&section=501&oer=false,NULL,8153_2_680,31532,31532,501,NULL,SPRING 2026,9781517816339,Social Psychology (Looseleaf),"franzoi, stephen",REQUIRED,2026-03-11 16:18:23.725909+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
523,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_31532_1&section=501&oer=false,NULL,8153_2_680,31532,31532,501,NULL,SPRING 2026,8220148878619,EasyWriter,andrea lunsford,Recommended,2026-03-11 16:18:23.725909+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
525,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_31532_1&section=501&oer=false,NULL,8153_2_680,31532,31532,501,NULL,SPRING 2026,9781433832161,Publication Manual of the American Psychological Association (Paperback),american psychological association,Recommended,2026-03-11 16:18:23.725909+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
526,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_31532_1&section=501&oer=false,NULL,8153_2_680,31532,31532,501,NULL,SPRING 2026,8220124499739,Publication Manual of the American Psychological Association,american psychological association,Recommended,2026-03-11 16:18:23.725909+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
517,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_21621_4&section=700&oer=false,NULL,8153_2_680,21621,21621,700,NULL,SPRING 2026,9780134899022,Statistics for the Behavorial and Social Sciences: A Brief Course,"aron, arthur",Required,2026-03-11 16:18:25.310188+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
518,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_21621_3&section=601&oer=false,NULL,8153_2_680,21621,21621,601,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:25.871484+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
527,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_21211_2&section=500&oer=false,NULL,8153_2_680,21211,21211,500,NULL,SPRING 2026,9780357798065,Psychology Applied to Modern Life - Infuse Access,"weiten, wayne",Required,2026-03-11 16:18:28.268661+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
528,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_21211_2&section=500&oer=false,NULL,8153_2_680,21211,21211,500,NULL,SPRING 2026,9780134478623,How to Think Straight About Psychology (Looseleaf),"stanovich, keith e.",REQUIRED,2026-03-11 16:18:28.268661+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
533,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_20651_1&section=800&oer=false,NULL,8153_2_680,20651,20651,800,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:18:29.903627+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
534,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_20651_1&section=800&oer=false,NULL,8153_2_680,20651,20651,800,NULL,SPRING 2026,9781071895139,Infants and Children: Prenatal Through Middle Childhood,"berk, laura e.",REQUIRED,2026-03-11 16:18:29.903627+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
543,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_21211_4&section=602&oer=false,NULL,8153_2_680,21211,21211,602,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,REQUIRED,2026-03-11 16:18:30.17902+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
544,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_21211_4&section=602&oer=false,NULL,8153_2_680,21211,21211,602,NULL,SPRING 2026,,"Clearvue(TM) 3 Ring 1.5"" Binder",NULL,Bookstore Recommended,2026-03-11 16:18:30.17902+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
531,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_25&section=802&oer=false,NULL,8153_2_680,11762,11762,802,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:18:30.396953+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
532,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_25&section=802&oer=false,NULL,8153_2_680,11762,11762,802,NULL,SPRING 2026,8220118189950,Psychology: Modules for Active Learning - MinDtap,"coon, dennis",REQUIRED,2026-03-11 16:18:30.396953+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
549,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_24&section=801&oer=false,NULL,8153_2_680,11762,11762,801,NULL,SPRING 2026,9781305964181,Psychology: Modules for Active Learning (Looseleaf),"coon, dennis",REQUIRED,2026-03-11 16:18:31.919809+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
550,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_24&section=801&oer=false,NULL,8153_2_680,11762,11762,801,NULL,SPRING 2026,,"Clearvue(TM) 3 Ring 1.5"" Binder",NULL,Bookstore Recommended,2026-03-11 16:18:31.919809+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
537,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_22&section=704&oer=false,NULL,8153_2_680,11762,11762,704,NULL,SPRING 2026,8220144569559,Revel Access Code for Psychology: An Exploration,saundra k. ciccarelli; j. noland white,REQUIRED,2026-03-11 16:18:32.639226+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
538,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_21&section=703&oer=false,NULL,8153_2_680,11762,11762,703,NULL,SPRING 2026,8220134400251,Psychology,david g. myers; c. nathan dewall; june gruber,Required,2026-03-11 16:18:33.401863+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
540,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_20&section=702&oer=false,NULL,8153_2_680,11762,11762,702,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:18:33.432865+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
541,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_20&section=702&oer=false,NULL,8153_2_680,11762,11762,702,NULL,SPRING 2026,8220144569559,Revel Access Code for Psychology: An Exploration,saundra k. ciccarelli; j. noland white,REQUIRED,2026-03-11 16:18:33.432865+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
556,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_16&section=601&oer=false,NULL,8153_2_680,11762,11762,601,NULL,SPRING 2026,9781319122621,Psychology: A Concise Introduction,"griggs, richard a. / jackson, sherri l.",Required,2026-03-11 16:18:36.075714+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
557,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_15&section=600&oer=false,NULL,8153_2_680,11762,11762,600,NULL,SPRING 2026,9781319122621,Psychology: A Concise Introduction,"griggs, richard a. / jackson, sherri l.",Required,2026-03-11 16:18:36.852064+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
559,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_13&section=502&oer=false,NULL,8153_2_680,11762,11762,502,NULL,SPRING 2026,9780357374825,Psychology: Themes and Variations (Paperback),"weiten, wayne",Required,2026-03-11 16:18:38.021247+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
560,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_12&section=501&oer=false,NULL,8153_2_680,11762,11762,501,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:38.783608+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
563,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_9&section=490&oer=false,NULL,8153_2_680,11762,11762,490,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:40.073788+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
564,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_8&section=483&oer=false,NULL,8153_2_680,11762,11762,483,NULL,SPRING 2026,9780134999210,Invitation to Psychology,"wade, carole",Required,2026-03-11 16:18:40.703613+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
566,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_29&section=304&oer=false,NULL,8153_2_680,11762,11762,304,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:18:41.73227+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
567,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_28&section=303&oer=false,NULL,8153_2_680,11762,11762,303,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:18:42.140141+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
571,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_5&section=300&oer=false,NULL,8153_2_680,11762,11762,300,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:43.932697+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
572,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_4&section=204&oer=false,NULL,8153_2_680,11762,11762,204,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:44.521851+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
574,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_2&section=202&oer=false,NULL,8153_2_680,11762,11762,202,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:45.699974+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
575,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_1&section=201&oer=false,NULL,8153_2_680,11762,11762,201,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:46.381814+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
578,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_677_11004_1&section=700&oer=false,NULL,8153_2_677,11004,11004,700,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:48.373781+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
579,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_677_11003_3&section=702&oer=false,NULL,8153_2_677,11003,11003,702,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:49.063609+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
581,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_677_11003_1&section=700&oer=false,NULL,8153_2_677,11003,11003,700,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:50.305573+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
582,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_677_11002_2&section=701&oer=false,NULL,8153_2_677,11002,11002,701,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:50.911315+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
587,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_675_40183_1&section=600&oer=false,NULL,8153_2_675,40183,40183,600,NULL,SPRING 2026,9780393893526,"Constitutional Law And Politics, Volume Two",obrien,REQUIRED,2026-03-11 16:18:53.684444+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
588,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_675_30003_2&section=601&oer=false,NULL,8153_2_675,30003,30003,601,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:18:54.220296+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
590,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_675_30003_1&section=600&oer=false,NULL,8153_2_675,30003,30003,600,NULL,SPRING 2026,9780395961100,Politics and Economics Policy in United States,"cohen, jeffrey e.",REQUIRED,2026-03-11 16:18:55.237041+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
591,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_675_10500_1&section=600&oer=false,NULL,8153_2_675,10500,10500,600,NULL,SPRING 2026,9780135229255,International Relations,"pevehouse, jon c.w. / goldstein, joshua s.",Required,2026-03-11 16:18:55.934774+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
594,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_675_10100_6&section=800&oer=false,NULL,8153_2_675,10100,10100,800,NULL,SPRING 2026,9798214146072,Challenge of Democracy: American Government in Global Politics,"janda, kenneth",REQUIRED,2026-03-11 16:18:56.479187+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
596,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_675_10100_8&section=770&oer=false,NULL,8153_2_675,10100,10100,770,NULL,SPRING 2026,9781324072492,We the People (Paperback) - Text Only,"ginsberg, benjamin",Required,2026-03-11 16:18:56.830219+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
597,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_675_10100_5&section=650&oer=false,NULL,8153_2_675,10100,10100,650,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:18:58.071782+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
598,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_675_10100_4&section=601&oer=false,NULL,8153_2_675,10100,10100,601,NULL,SPRING 2026,9781324088493,American Politics Today: Election Update,"bianco, william t.",Required,2026-03-11 16:18:58.985648+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
602,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_675_10100_2&section=490&oer=false,NULL,8153_2_675,10100,10100,490,NULL,SPRING 2026,9781324072492,We the People (Paperback) - Text Only,"ginsberg, benjamin",Required,2026-03-11 16:19:00.091356+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
603,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_675_10100_1&section=300&oer=false,NULL,8153_2_675,10100,10100,300,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:00.56491+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
605,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_21431_1&section=200&oer=false,NULL,8153_2_660,21431,21431,200,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:01.246303+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
606,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_21430_2&section=201&oer=false,NULL,8153_2_660,21430,21430,201,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:02.090965+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
609,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_21430_1&section=200&oer=false,NULL,8153_2_660,21430,21430,200,NULL,SPRING 2026,8220134924429,"WebAssign for Franknoi/Morrison/Wolff's OpenStax Astronomy, Single-Term Instant Access",franknoi/morrison/wolff,REQUIRED,2026-03-11 16:19:02.609194+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
610,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_21041_2&section=800&oer=false,NULL,8153_2_660,21041,21041,800,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:03.117545+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
612,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_21041_1&section=600&oer=false,NULL,8153_2_660,21041,21041,600,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:04.44679+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
613,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_21040_2&section=800&oer=false,NULL,8153_2_660,21040,21040,800,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:04.716314+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
620,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_13012_1&section=800&oer=false,NULL,8153_2_660,13012,13012,800,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:09.277818+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
621,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_13012_1&section=800&oer=false,NULL,8153_2_660,13012,13012,800,NULL,SPRING 2026,8220131231865,"WebAssign for Urone/Hinrichs/Dirks/Sharma's OpenStax College Physics, Single-Term Instant Access",peter urone; roger a. hinrichs; kim dirks; manjula sharma,REQUIRED,2026-03-11 16:19:09.277818+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
623,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_13012_2&section=700&oer=false,NULL,8153_2_660,13012,13012,700,NULL,SPRING 2026,8220131231865,"WebAssign for Urone/Hinrichs/Dirks/Sharma's OpenStax College Physics, Single-Term Instant Access",peter urone; roger a. hinrichs; kim dirks; manjula sharma,REQUIRED,2026-03-11 16:19:09.812406+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
624,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_13002_2&section=800&oer=false,NULL,8153_2_660,13002,13002,800,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:10.447966+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
627,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_13002_1&section=700&oer=false,NULL,8153_2_660,13002,13002,700,NULL,SPRING 2026,8220131231865,"WebAssign for Urone/Hinrichs/Dirks/Sharma's OpenStax College Physics, Single-Term Instant Access",peter urone; roger a. hinrichs; kim dirks; manjula sharma,REQUIRED,2026-03-11 16:19:11.248085+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
628,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_13001_2&section=650&oer=false,NULL,8153_2_660,13001,13001,650,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:19:11.802335+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
630,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_13001_1&section=600&oer=false,NULL,8153_2_660,13001,13001,600,NULL,SPRING 2026,8220131231865,"WebAssign for Urone/Hinrichs/Dirks/Sharma's OpenStax College Physics, Single-Term Instant Access",peter urone; roger a. hinrichs; kim dirks; manjula sharma,REQUIRED,2026-03-11 16:19:12.488333+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
